region_code,Year,Vaccine,Vaccinated,Target,Coverage,Not Covered,Unvaccinated,region_name
WPR,2020,BCG,17759000.0,19059000.0,93.17907550238732,6.82092449761268,1300000.0,W. Pacific
WPR,2020,DTP1,18231000.0,19257000.0,94.67206730020253,5.327932699797472,1026000.0,W. Pacific
WPR,2020,DTP3,18052000.0,19257000.0,93.74253518201174,6.257464817988264,1205000.0,W. Pacific
WPR,2020,Hepb3,18024000.0,19257000.0,93.5971335098925,6.402866490107499,1233000.0,W. Pacific
WPR,2020,Hepbb,15840000.0,18231000.0,86.88497613954253,13.11502386045747,2391000.0,W. Pacific
WPR,2020,Hib3,5987000.0,7078000.0,84.58604125459169,15.413958745408308,1091000.0,W. Pacific
WPR,2020,IPV1,17882000.0,19257000.0,92.85973931557355,7.140260684426451,1375000.0,W. Pacific
WPR,2020,MCV1,18105000.0,19257000.0,94.017759775666,5.9822402243340065,1152000.0,W. Pacific
WPR,2020,MCV2,22758000.0,24304000.0,93.63890717577354,6.361092824226461,1546000.0,W. Pacific
WPR,2020,PCV3,3957000.0,5081000.0,77.87837039952765,22.121629600472346,1124000.0,W. Pacific
WPR,2020,Pol3,17881000.0,19257000.0,92.85454639871216,7.145453601287841,1376000.0,W. Pacific
WPR,2020,RCV1,18105000.0,19257000.0,94.017759775666,5.9822402243340065,1152000.0,W. Pacific
WPR,2020,Rotac,361000.0,405000.0,89.13580246913581,10.864197530864189,44000.0,W. Pacific
WPR,2021,BCG,15794000.0,17660000.0,89.43374858437146,10.566251415628543,1866000.0,W. Pacific
WPR,2021,DTP1,16281000.0,17870000.0,91.10800223838837,8.891997761611634,1589000.0,W. Pacific
WPR,2021,DTP3,16132000.0,17870000.0,90.27420257414661,9.725797425853386,1738000.0,W. Pacific
WPR,2021,Hepb3,16094000.0,17870000.0,90.06155567991047,9.93844432008953,1776000.0,W. Pacific
WPR,2021,Hepbb,14073000.0,16841000.0,83.56392138234071,16.43607861765929,2768000.0,W. Pacific
WPR,2021,Hib3,5396000.0,7041000.0,76.63684135776168,23.363158642238318,1645000.0,W. Pacific
WPR,2021,IPV1,16023000.0,17870000.0,89.66424174594292,10.335758254057083,1847000.0,W. Pacific
WPR,2021,MCV1,16216000.0,17870000.0,90.74426412982652,9.255735870173481,1654000.0,W. Pacific
WPR,2021,MCV2,20318000.0,22351000.0,90.90421010245626,9.095789897543739,2033000.0,W. Pacific
WPR,2021,PCV3,3556400.0,5086000.0,69.9252850963429,30.074714903657096,1529600.0,W. Pacific
WPR,2021,Pol3,16084000.0,17870000.0,90.00559597090096,9.994404029099044,1786000.0,W. Pacific
WPR,2021,RCV1,16216000.0,17870000.0,90.74426412982652,9.255735870173481,1654000.0,W. Pacific
WPR,2021,Rotac,381000.0,422000.0,90.28436018957346,9.715639810426538,41000.0,W. Pacific
REG_GLOBAL,2015,BCG,121155000.0,138460000.0,87.50180557561751,12.49819442438249,17305000.0,Global
REG_GLOBAL,2015,DTP1,128513000.0,143808000.0,89.36429127725857,10.635708722741427,15295000.0,Global
REG_GLOBAL,2015,DTP3,121641000.0,143808000.0,84.58569759679573,15.414302403204275,22167000.0,Global
REG_GLOBAL,2015,Hepb3,118870000.0,141638000.0,83.92521780878013,16.074782191219867,22768000.0,Global
REG_GLOBAL,2015,Hepbb,53507000.0,80597000.0,66.38832710894947,33.61167289105053,27090000.0,Global
REG_GLOBAL,2015,Hib3,91514000.0,123826000.0,73.90531875373509,26.094681246264912,32312000.0,Global
REG_GLOBAL,2015,IPV1,38093500.0,87242000.0,43.66417551179478,56.33582448820522,49148500.0,Global
REG_GLOBAL,2015,MCV1,121249000.0,143808000.0,84.3131119270138,15.686888072986207,22559000.0,Global
REG_GLOBAL,2015,MCV2,88022000.0,115093000.0,76.47902131319888,23.520978686801115,27071000.0,Global
REG_GLOBAL,2015,PCV3,54577000.0,76225000.0,71.59986880944572,28.400131190554276,21648000.0,Global
REG_GLOBAL,2015,Pol3,121989000.0,143808000.0,84.82768691588785,15.172313084112147,21819000.0,Global
REG_GLOBAL,2015,RCV1,66471000.0,71967000.0,92.36316645129018,7.6368335487098165,5496000.0,Global
REG_GLOBAL,2015,Rotac,30884000.0,43919000.0,70.32036248548465,29.67963751451535,13035000.0,Global
REG_GLOBAL,2015,YFV,16684000.0,30370000.0,54.93579189990122,45.06420810009878,13686000.0,Global
REG_GLOBAL,2016,BCG,123654000.0,139109000.0,88.89000711672142,11.10999288327858,15455000.0,Global
REG_GLOBAL,2016,DTP1,130135000.0,144625000.0,89.980985306828,10.019014693171997,14490000.0,Global
REG_GLOBAL,2016,DTP3,123921000.0,144625000.0,85.68435609334486,14.31564390665514,20704000.0,Global
REG_GLOBAL,2016,Hepb3,121325000.0,142483000.0,85.15050918355172,14.84949081644828,21158000.0,Global
REG_GLOBAL,2016,Hepbb,54498000.0,81694000.0,66.709917497001,33.290082502999,27196000.0,Global
REG_GLOBAL,2016,Hib3,101345000.0,123874000.0,81.81297124497473,18.187028755025267,22529000.0,Global
REG_GLOBAL,2016,IPV1,64694000.0,104445000.0,61.94073435779597,38.05926564220403,39751000.0,Global
REG_GLOBAL,2016,MCV1,122249000.0,144625000.0,84.52826274848746,15.471737251512536,22376000.0,Global
REG_GLOBAL,2016,MCV2,93976000.0,117555000.0,79.94215473608098,20.05784526391902,23579000.0,Global
REG_GLOBAL,2016,PCV3,60120000.0,80588000.0,74.60167766913189,25.398322330868112,20468000.0,Global
REG_GLOBAL,2016,Pol3,122672000.0,144625000.0,84.82074330164218,15.179256698357818,21953000.0,Global
REG_GLOBAL,2016,RCV1,68002000.0,72778000.0,93.43757728984033,6.562422710159666,4776000.0,Global
REG_GLOBAL,2016,Rotac,33448000.0,66047000.0,50.64272412070192,49.35727587929808,32599000.0,Global
REG_GLOBAL,2016,YFV,15917000.0,30687000.0,51.86886955388276,48.13113044611724,14770000.0,Global
REG_GLOBAL,2017,BCG,124221000.0,138758000.0,89.52348693408668,10.476513065913323,14537000.0,Global
REG_GLOBAL,2017,DTP1,130246000.0,144199000.0,90.32378865318067,9.67621134681933,13953000.0,Global
REG_GLOBAL,2017,DTP3,123616000.0,144199000.0,85.72597590829339,14.274024091706607,20583000.0,Global
REG_GLOBAL,2017,Hepb3,121101000.0,142244000.0,85.13610415905065,14.863895840949354,21143000.0,Global
REG_GLOBAL,2017,Hepbb,61140500.0,90902000.0,67.2597962641086,32.7402037358914,29761500.0,Global
REG_GLOBAL,2017,Hib3,102967000.0,123509000.0,83.36801366702021,16.631986332979793,20542000.0,Global
REG_GLOBAL,2017,IPV1,88553000.0,127537000.0,69.43318409559579,30.56681590440421,38984000.0,Global
REG_GLOBAL,2017,MCV1,122448000.0,144199000.0,84.91598416077781,15.08401583922219,21751000.0,Global
REG_GLOBAL,2017,MCV2,95870000.0,117660000.0,81.48053714091449,18.519462859085507,21790000.0,Global
REG_GLOBAL,2017,PCV3,64702000.0,83314000.0,77.6604172167943,22.3395827832057,18612000.0,Global
REG_GLOBAL,2017,Pol3,123034000.0,144199000.0,85.32236700670602,14.677632993293983,21165000.0,Global
REG_GLOBAL,2017,RCV1,73629000.0,105495000.0,69.79382909142613,30.206170908573867,31866000.0,Global
REG_GLOBAL,2017,Rotac,37102200.0,73670000.0,50.362698520428935,49.637301479571065,36567800.0,Global
REG_GLOBAL,2017,YFV,17608000.0,31218000.0,56.403357037606504,43.596642962393496,13610000.0,Global
REG_GLOBAL,2018,BCG,121419000.0,135919000.0,89.33188148823932,10.668118511760682,14500000.0,Global
REG_GLOBAL,2018,DTP1,127197000.0,141280000.0,90.0318516421291,9.968148357870902,14083000.0,Global
REG_GLOBAL,2018,DTP3,120890000.0,141280000.0,85.5676670441676,14.432332955832393,20390000.0,Global
REG_GLOBAL,2018,Hepb3,118330000.0,139388000.0,84.89253020346085,15.10746979653915,21058000.0,Global
REG_GLOBAL,2018,Hepbb,60516500.0,87485000.0,69.17357261244786,30.826427387552144,26968500.0,Global
REG_GLOBAL,2018,Hib3,103105000.0,123588000.0,83.42638443861864,16.57361556138136,20483000.0,Global
REG_GLOBAL,2018,IPV1,103920000.0,137623000.0,75.51063412365666,24.489365876343342,33703000.0,Global
REG_GLOBAL,2018,MCV1,120618000.0,141280000.0,85.37514156285391,14.624858437146088,20662000.0,Global
REG_GLOBAL,2018,MCV2,98007000.0,118133000.0,82.96327021238773,17.036729787612273,20126000.0,Global
REG_GLOBAL,2018,PCV3,67349500.0,112494000.0,59.86941525770263,40.13058474229737,45144500.0,Global
REG_GLOBAL,2018,Pol3,120414000.0,141280000.0,85.23074745186862,14.769252548131377,20866000.0,Global
REG_GLOBAL,2018,RCV1,94524000.0,105501000.0,89.59535928569397,10.404640714306026,10977000.0,Global
REG_GLOBAL,2018,Rotac,47087500.0,76920000.0,61.216198647945916,38.783801352054084,29832500.0,Global
REG_GLOBAL,2018,YFV,18720000.0,31646000.0,59.1543955002212,40.8456044997788,12926000.0,Global
REG_GLOBAL,2019,BCG,118668000.0,134308000.0,88.35512404324388,11.644875956756124,15640000.0,Global
REG_GLOBAL,2019,DTP1,125752000.0,139639000.0,90.0550705748394,9.944929425160595,13887000.0,Global
REG_GLOBAL,2019,DTP3,119483000.0,139639000.0,85.56563710711191,14.434362892888089,20156000.0,Global
REG_GLOBAL,2019,Hepb3,118499000.0,139417000.0,84.99609086409835,15.003909135901651,20918000.0,Global
REG_GLOBAL,2019,Hepbb,62103000.0,86507000.0,71.78956616227589,28.21043383772411,24404000.0,Global
REG_GLOBAL,2019,Hib3,102835000.0,122942000.0,83.6451334775748,16.354866522425198,20107000.0,Global
REG_GLOBAL,2019,IPV1,117041000.0,139639000.0,83.81684199972787,16.18315800027213,22598000.0,Global
REG_GLOBAL,2019,MCV1,118961000.0,139639000.0,85.19181603993154,14.808183960068462,20678000.0,Global
REG_GLOBAL,2019,MCV2,100241000.0,130077000.0,77.06281663937514,22.937183360624857,29836000.0,Global
REG_GLOBAL,2019,PCV3,70263000.0,112342000.0,62.54383934770611,37.45616065229389,42079000.0,Global
REG_GLOBAL,2019,Pol3,119673000.0,139639000.0,85.70170224650707,14.298297753492932,19966000.0,Global
REG_GLOBAL,2019,RCV1,94791000.0,103816000.0,91.30673499267935,8.693265007320647,9025000.0,Global
REG_GLOBAL,2019,Rotac,53922000.0,84124000.0,64.09823593742571,35.90176406257429,30202000.0,Global
REG_GLOBAL,2019,YFV,19468000.0,31974000.0,60.88697066366423,39.11302933633577,12506000.0,Global
REG_GLOBAL,2020,BCG,112506000.0,131667000.0,85.44737861423137,14.552621385768632,19161000.0,Global
REG_GLOBAL,2020,DTP1,119786000.0,136908000.0,87.4937914511935,12.506208548806498,17122000.0,Global
REG_GLOBAL,2020,DTP3,112860000.0,136908000.0,82.43491980015777,17.565080199842228,24048000.0,Global
REG_GLOBAL,2020,Hepb3,112475000.0,136685000.0,82.28774188828328,17.71225811171672,24210000.0,Global
REG_GLOBAL,2020,Hepbb,59220000.0,85694000.0,69.10635517072375,30.893644829276255,26474000.0,Global
REG_GLOBAL,2020,Hib3,98891000.0,123296000.0,80.20617051648067,19.793829483519332,24405000.0,Global
REG_GLOBAL,2020,IPV1,111453000.0,136908000.0,81.40722236830572,18.592777631694275,25455000.0,Global
REG_GLOBAL,2020,MCV1,113189000.0,136908000.0,82.67522715984457,17.324772840155433,23719000.0,Global
REG_GLOBAL,2020,MCV2,100315000.0,130418000.0,76.91806345749819,23.081936542501808,30103000.0,Global
REG_GLOBAL,2020,PCV3,69908000.0,112469000.0,62.15757230881398,37.84242769118602,42561000.0,Global
REG_GLOBAL,2020,Pol3,112279000.0,136908000.0,82.01054722879599,17.989452771204014,24629000.0,Global
REG_GLOBAL,2020,RCV1,90494000.0,102393000.0,88.37908841424706,11.620911585752935,11899000.0,Global
REG_GLOBAL,2020,Rotac,62951000.0,85678000.0,73.47393730012371,26.52606269987629,22727000.0,Global
REG_GLOBAL,2020,YFV,19055000.0,32280000.0,59.03035935563816,40.96964064436184,13225000.0,Global
REG_GLOBAL,2021,BCG,109012000.0,130524000.0,83.51873984861021,16.48126015138979,21512000.0,Global
REG_GLOBAL,2021,DTP1,116870000.0,135889000.0,86.0040179852674,13.995982014732604,19019000.0,Global
REG_GLOBAL,2021,DTP3,109486000.0,135889000.0,80.57017124270544,19.42982875729456,26403000.0,Global
REG_GLOBAL,2021,Hepb3,109030000.0,135682000.0,80.3570112468861,19.642988753113897,26652000.0,Global
REG_GLOBAL,2021,Hepbb,57360500.0,84136000.0,68.17592944756109,31.82407055243891,26775500.0,Global
REG_GLOBAL,2021,Hib3,97099000.0,123667000.0,78.51649995552573,21.48350004447427,26568000.0,Global
REG_GLOBAL,2021,IPV1,109624000.0,135889000.0,80.67172471649656,19.328275283503444,26265000.0,Global
REG_GLOBAL,2021,MCV1,109462000.0,135889000.0,80.55250976900264,19.44749023099736,26427000.0,Global
REG_GLOBAL,2021,MCV2,97691500.0,129773000.0,75.27875598159864,24.721244018401364,32081500.0,Global
REG_GLOBAL,2021,PCV3,69076400.0,112938000.0,61.163116045972124,38.836883954027876,43861600.0,Global
REG_GLOBAL,2021,Pol3,108784000.0,135889000.0,80.05357313689849,19.946426863101507,27105000.0,Global
REG_GLOBAL,2021,RCV1,87474000.0,100828000.0,86.75566310945372,13.244336890546279,13354000.0,Global
REG_GLOBAL,2021,Rotac,65652000.0,87759000.0,74.80942125593955,25.190578744060446,22107000.0,Global
REG_GLOBAL,2021,YFV,19138000.0,32742000.0,58.45091930853338,41.54908069146662,13604000.0,Global
